TimeStamp,Channel1,Channel2,Channel3,Channel4
218790298.000,26568.000,37063.000,50371.000,27585.000
218790298.000,37545.000,38830.000,8373.000,14770.000
218790298.000,49804.000,57481.000,53127.000,61832.000
218790298.000,49846.000,36550.000,56764.000,41135.000
218790298.000,51068.000,31866.000,14445.000,19309.000
218790298.000,53376.000,44151.000,5492.000,51834.000
218790298.000,55941.000,16507.000,38269.000,37506.000
218790299.000,5179.000,41534.000,27455.000,34879.000
218790299.000,27255.000,17008.000,21065.000,25173.000
218790299.000,53655.000,62348.000,17027.000,42380.000
218790299.000,61820.000,26226.000,13939.000,54649.000
218790299.000,64456.000,26056.000,4035.000,27840.000
218790300.000,1595.000,34365.000,34111.000,34879.000
218790300.000,3338.000,22545.000,24194.000,19492.000
218790300.000,6208.000,20029.000,34111.000,34367.000
218790300.000,11392.000,61057.000,41338.000,16501.000
218790300.000,29376.000,40639.000,41380.000,58280.000
218790300.000,29571.000,52089.000,7272.000,44144.000
218790300.000,38058.000,40623.000,7093.000,62387.000
218790300.000,38282.000,5002.000,3459.000,19584.000
218790300.000,43613.000,43325.000,38463.000,33855.000
218790300.000,45149.000,61284.000,11861.000,8259.000
218790300.000,51259.000,37437.000,34623.000,34367.000
218790300.000,56450.000,56193.000,39805.000,25723.000
218790300.000,61051.000,62586.000,37496.000,37750.000
218790300.000,62884.000,5803.000,61347.000,32413.000
218790301.000,1420.000,44159.000,37237.000,28541.000
218790301.000,11439.000,22176.000,25005.000,31923.000
218790301.000,24123.000,33853.000,33855.000,33855.000
218790302.000,3184.000,5212.000,57438.000,33130.000
218790302.000,4740.000,20103.000,33407.000,35448.000
218790302.000,8036.000,41054.000,49471.000,36671.000
218790302.000,10903.000,24215.000,32648.000,21638.000
218790302.000,13883.000,33853.000,33855.000,34111.000
218790302.000,13986.000,5021.000,51340.000,34454.000
218790302.000,22675.000,46232.000,63627.000,48772.000
218790302.000,24693.000,64114.000,46948.000,49252.000
218790302.000,40015.000,35911.000,14146.000,38720.000
218790302.000,40596.000,5263.000,38533.000,55432.000
218790302.000,43400.000,61064.000,58748.000,10616.000
218790302.000,44351.000,7485.000,33855.000,34111.000
218790302.000,51522.000,53821.000,34879.000,34367.000
218790302.000,52424.000,47816.000,25539.000,51138.000
218790302.000,53098.000,16471.000,4159.000,43851.000
218790302.000,54843.000,34365.000,33599.000,33599.000
218790302.000,57544.000,17351.000,57539.000,11457.000
218790302.000,57978.000,56947.000,36951.000,31846.000
218790302.000,61100.000,59310.000,36254.000,42142.000
218790302.000,63160.000,7852.000,19136.000,3521.000
218790303.000,93.000,5181.000,37695.000,34367.000
218790303.000,4808.000,15303.000,61891.000,10945.000
218790303.000,8094.000,65184.000,26512.000,35470.000
218790303.000,10440.000,13255.000,61379.000,16577.000
218790303.000,11900.000,5242.000,37483.000,64359.000
218790303.000,31139.000,25771.000,9378.000,54172.000
218790303.000,33664.000,49271.000,27493.000,39280.000
218790303.000,34248.000,18119.000,53187.000,12481.000
218790303.000,54424.000,61600.000,50342.000,39575.000
218790303.000,56205.000,25740.000,21120.000,43647.000
218790304.000,5745.000,29555.000,54128.000,62825.000
218790304.000,17855.000,28103.000,63939.000,25025.000
218790304.000,18235.000,36925.000,34623.000,33599.000
218790304.000,20795.000,34109.000,33855.000,34623.000
218790304.000,32315.000,35133.000,33855.000,34879.000
218790304.000,36731.000,45423.000,48483.000,56434.000
218790304.000,37257.000,58505.000,25997.000,23948.000
218790304.000,49552.000,5265.000,54166.000,17043.000
218790304.000,51324.000,26222.000,8278.000,32875.000
218790304.000,63432.000,24775.000,54702.000,32428.000
218790305.000,3338.000,51256.000,51155.000,50023.000
218790305.000,5258.000,12166.000,31361.000,57730.000
218790305.000,10112.000,39036.000,61312.000,29568.000
218790305.000,14925.000,11325.000,34367.000,34623.000
218790305.000,18362.000,1204.000,45488.000,59064.000
218790305.000,22911.000,22650.000,60010.000,14701.000
218790305.000,28030.000,40825.000,48502.000,11640.000
218790305.000,42299.000,34109.000,33087.000,34623.000
218790305.000,44098.000,48445.000,34367.000,34367.000
218790305.000,46428.000,40270.000,57408.000,8512.000
218790305.000,48965.000,56637.000,36671.000,36159.000
218790305.000,56223.000,47001.000,23439.000,61845.000
218790305.000,56709.000,25214.000,52847.000,29813.000
218790305.000,60805.000,45191.000,50557.000,29559.000
218790306.000,2164.000,12144.000,32097.000,13663.000
218790306.000,3956.000,57186.000,56682.000,40817.000
218790306.000,4759.000,13197.000,45195.000,51090.000
218790306.000,19070.000,40833.000,27775.000,49785.000
218790306.000,23431.000,52349.000,120.000,30336.000
218790306.000,34760.000,40136.000,8643.000,41153.000
218790306.000,48211.000,3390.000,36159.000,34879.000
218790306.000,55966.000,33945.000,11152.000,42389.000
218790306.000,57753.000,60319.000,20625.000,50571.000
218790306.000,61844.000,16782.000,132.000,54152.000
218790306.000,62138.000,23489.000,64450.000,37312.000
218790306.000,64827.000,45373.000,38463.000,34111.000
218790307.000,1083.000,34109.000,33599.000,34879.000
218790307.000,13750.000,58541.000,17055.000,26026.000
218790307.000,20927.000,185.000,12483.000,21953.000
218790307.000,53704.000,27335.000,64963.000,16321.000
218790307.000,58939.000,34621.000,33599.000,34111.000
218790307.000,59212.000,32828.000,35905.000,54078.000
218790307.000,60270.000,53361.000,25961.000,56413.000
218790307.000,63621.000,39802.000,40819.000,33404.000
218790308.000,11647.000,50299.000,34421.000,61047.000
218790308.000,22660.000,15494.000,15233.000,29821.000
218790308.000,26811.000,60101.000,19139.000,18113.000
218790308.000,27472.000,45146.000,32325.000,47167.000
218790308.000,28026.000,8060.000,43379.000,50284.000
218790308.000,32325.000,16448.000,64575.000,37183.000
218790308.000,59023.000,2950.000,20603.000,6273.000
218790308.000,59493.000,51035.000,54591.000,45887.000
218790308.000,59526.000,8057.000,9346.000,14727.000
218790309.000,5001.000,34448.000,21644.000,11140.000
218790309.000,20286.000,1341.000,35135.000,34623.000
218790309.000,36469.000,14963.000,25967.000,62062.000
218790309.000,44991.000,37812.000,59040.000,19628.000
218790309.000,47170.000,61245.000,38975.000,34367.000
218790309.000,56704.000,33404.000,38519.000,36984.000
218790309.000,60782.000,64604.000,28230.000,9052.000
218790309.000,63086.000,37963.000,63295.000,35139.000
218790310.000,2427.000,24437.000,30840.000,23930.000
218790310.000,3899.000,35133.000,34111.000,34111.000
218790310.000,8251.000,37181.000,33855.000,34623.000
218790310.000,37027.000,45463.000,21904.000,47771.000
218790310.000,38530.000,56697.000,60529.000,47737.000
218790310.000,40061.000,53113.000,33659.000,1915.000
218790310.000,40318.000,35448.000,20322.000,45419.000
218790310.000,43712.000,1479.000,53690.000,57784.000
218790310.000,46734.000,55951.000,46996.000,37778.000
218790310.000,47675.000,33853.000,33855.000,33855.000
218790311.000,4411.000,35645.000,34111.000,34623.000
218790311.000,5251.000,40575.000,47983.000,56690.000
218790311.000,13485.000,60848.000,60331.000,60331.000
218790311.000,28097.000,16563.000,5315.000,20673.000
218790311.000,36229.000,17274.000,36981.000,40061.000
218790311.000,40323.000,59256.000,48241.000,63355.000
218790311.000,51599.000,62097.000,64901.000,54145.000
218790311.000,55966.000,20641.000,31134.000,29340.000
218790311.000,57147.000,35133.000,33855.000,34111.000
218790311.000,57744.000,33687.000,38037.000,20877.000
218790311.000,58479.000,58474.000,49490.000,46674.000
218790311.000,62328.000,4470.000,22114.000,44380.000
218790312.000,1086.000,64829.000,38719.000,34879.000
218790312.000,23427.000,5253.000,5499.000,30580.000
218790312.000,31885.000,33410.000,42362.000,57730.000
218790312.000,39880.000,32200.000,23747.000,32193.000
218790312.000,47017.000,39579.000,28561.000,12958.000
218790312.000,57969.000,22129.000,18552.000,109.000
218790312.000,63401.000,54448.000,56491.000,42151.000
218790313.000,1975.000,54467.000,44483.000,17857.000
218790313.000,3447.000,48245.000,8804.000,63076.000
218790313.000,3388.000,50243.000,25157.000,7748.000
218790313.000,9160.000,199.000,34243.000,13249.000
218790313.000,11067.000,33853.000,33855.000,34111.000
218790313.000,19003.000,34365.000,34111.000,34367.000
218790313.000,21377.000,8309.000,44403.000,51579.000
218790313.000,29612.000,54703.000,11932.000,59291.000
218790313.000,31578.000,25689.000,15446.000,16973.000
218790313.000,33176.000,48783.000,22665.000,36240.000
218790313.000,38856.000,20935.000,59331.000,19137.000
218790313.000,47675.000,34621.000,33855.000,34367.000
218790313.000,54662.000,57728.000,56709.000,42119.000
218790313.000,55174.000,54918.000,52869.000,19843.000
218790313.000,55706.000,56736.000,13729.000,15772.000
218790313.000,62325.000,16755.000,42858.000,12390.000
218790314.000,13995.000,44211.000,34746.000,48307.000
218790314.000,16328.000,26312.000,3523.000,17857.000
218790314.000,17317.000,21655.000,8591.000,50075.000
218790314.000,20817.000,63039.000,27967.000,34879.000
218790314.000,26056.000,18887.000,57795.000,14529.000
218790314.000,25982.000,31874.000,54914.000,9597.000
218790314.000,29384.000,1479.000,45507.000,9153.000
218790314.000,36756.000,21654.000,39054.000,17802.000
218790314.000,37498.000,61553.000,28022.000,45689.000
218790314.000,62888.000,19637.000,18089.000,6557.000
218790315.000,7595.000,50593.000,18349.000,20659.000
218790315.000,10907.000,32654.000,18055.000,44433.000
218790315.000,12695.000,39571.000,45463.000,53658.000
218790315.000,30847.000,51833.000,53867.000,52593.000
218790315.000,55980.000,30375.000,9374.000,53156.000
218790316.000,1652.000,43636.000,3440.000,44910.000
218790316.000,6517.000,8050.000,1883.000,45658.000
218790316.000,6856.000,37320.000,9155.000,42177.000
218790316.000,9787.000,33853.000,33599.000,34623.000
218790316.000,12944.000,33924.000,20606.000,52359.000
218790316.000,15470.000,17002.000,51524.000,10047.000
218790316.000,16583.000,55743.000,64692.000,45503.000
218790316.000,18071.000,63885.000,6551.000,48283.000
218790316.000,64407.000,22670.000,2179.000,49803.000
218790316.000,65339.000,34621.000,33599.000,34367.000
218790317.000,7510.000,34623.000,6467.000,24654.000
218790317.000,12464.000,5813.000,26807.000,37045.000
218790317.000,36001.000,9128.000,53157.000,26527.000
218790317.000,38773.000,4725.000,13166.000,51817.000
218790317.000,41019.000,34109.000,33599.000,33855.000
218790317.000,47523.000,59290.000,62095.000,21144.000
218790317.000,51067.000,26745.000,50299.000,22393.000
218790317.000,55154.000,6506.000,32832.000,14148.000
218790317.000,59816.000,24483.000,4511.000,51365.000
218790317.000,62367.000,62884.000,20890.000,19350.000
218790317.000,63803.000,34621.000,33087.000,34367.000
218790318.000,16531.000,28041.000,13460.000,28567.000
218790318.000,34919.000,27755.000,12888.000,55621.000
218790318.000,43464.000,36295.000,50087.000,42671.000
218790318.000,46536.000,13767.000,60099.000,45761.000
218790318.000,50043.000,23922.000,23670.000,12921.000
218790318.000,53159.000,54941.000,11945.000,21422.000
218790318.000,61322.000,23937.000,21881.000,56192.000
218790319.000,3213.000,12683.000,56967.000,56967.000
218790319.000,4474.000,58990.000,3659.000,12386.000
218790319.000,4718.000,60739.000,53060.000,29508.000
218790319.000,5006.000,17813.000,37262.000,59527.000
218790319.000,16005.000,34942.000,49014.000,46203.000
218790319.000,22135.000,30319.000,11593.000,16474.000
218790319.000,22472.000,19655.000,61379.000,19393.000
218790319.000,31349.000,8558.000,837.000,26960.000
218790319.000,33083.000,36157.000,34111.000,34623.000
218790319.000,39739.000,34877.000,33599.000,34111.000
218790319.000,48238.000,6500.000,54847.000,52803.000
218790319.000,52621.000,21649.000,22150.000,15743.000
218790319.000,62603.000,38279.000,48505.000,23675.000
218790320.000,24264.000,34504.000,5315.000,32961.000
218790320.000,42365.000,46195.000,37481.000,11380.000
218790320.000,50758.000,35917.000,31039.000,37695.000
218790320.000,62078.000,30842.000,6776.000,12409.000
218790320.000,63586.000,10319.000,56641.000,18763.000
218790321.000,1595.000,34109.000,34111.000,33855.000
218790321.000,10124.000,17544.000,14987.000,39053.000
218790321.000,11976.000,10439.000,50371.000,22977.000
218790321.000,12231.000,40135.000,28867.000,1729.000
218790321.000,14652.000,14397.000,34367.000,35135.000
218790321.000,15473.000,6252.000,57445.000,16228.000
218790321.000,28022.000,33908.000,40540.000,48724.000
218790321.000,43885.000,53101.000,5999.000,65388.000
218790321.000,52936.000,22983.000,60611.000,22721.000
218790321.000,57775.000,6574.000,18085.000,935.000
218790321.000,57917.000,11839.000,57664.000,39233.000
218790321.000,59553.000,45726.000,14754.000,59046.000
218790321.000,60731.000,33853.000,33343.000,33599.000
218790321.000,62630.000,62361.000,34700.000,32920.000
218790321.000,63309.000,573.000,35647.000,34879.000
218790322.000,3774.000,49845.000,7071.000,22954.000
218790322.000,5320.000,3255.000,8899.000,15297.000
218790322.000,8335.000,27276.000,25219.000,44164.000
218790322.000,8763.000,35645.000,36671.000,35903.000
218790322.000,41275.000,34109.000,34367.000,34623.000
218790322.000,48219.000,46402.000,42303.000,34879.000
218790322.000,52680.000,22472.000,6595.000,23233.000
218790322.000,58427.000,35645.000,34367.000,35135.000
218790322.000,59451.000,34365.000,33343.000,34623.000
218790322.000,60794.000,55669.000,51562.000,29805.000
218790323.000,3338.000,51192.000,51086.000,44964.000
218790323.000,11391.000,35705.000,1148.000,51327.000
218790323.000,13115.000,48701.000,34879.000,34623.000
218790323.000,16530.000,15759.000,9098.000,14475.000
218790323.000,17295.000,56211.000,1435.000,47760.000
218790323.000,22331.000,60221.000,33599.000,35391.000
218790323.000,33658.000,29048.000,19057.000,2160.000
218790323.000,34689.000,31101.000,20333.000,31088.000
218790323.000,40031.000,31839.000,50495.000,44095.000
218790323.000,47981.000,62808.000,32063.000,36169.000
218790323.000,51329.000,29056.000,45686.000,63604.000
218790323.000,64670.000,53917.000,2961.000,30355.000
218790324.000,3338.000,32090.000,30167.000,28669.000
218790324.000,3198.000,46459.000,18560.000,35200.000
218790324.000,5260.000,35718.000,3706.000,27774.000
218790324.000,12943.000,64140.000,38525.000,56959.000
218790324.000,19771.000,34621.000,33855.000,34367.000
218790324.000,33595.000,34365.000,34367.000,34367.000
218790324.000,36989.000,17531.000,57725.000,33659.000
218790324.000,38017.000,55930.000,59242.000,14706.000
218790324.000,38320.000,17079.000,11178.000,59558.000
218790324.000,42923.000,56237.000,15265.000,54689.000
218790324.000,49248.000,47425.000,10047.000,38217.000
218790324.000,57231.000,31120.000,6030.000,3467.000
218790324.000,59019.000,48782.000,22405.000,47489.000
218790324.000,60064.000,34718.000,56471.000,36249.000
218790325.000,4676.000,50493.000,49727.000,37439.000
218790325.000,11877.000,34665.000,13143.000,15172.000
218790325.000,12603.000,34109.000,33855.000,34879.000
218790325.000,20353.000,20083.000,31843.000,7536.000
218790325.000,26683.000,33597.000,34367.000,34367.000
218790325.000,36504.000,65187.000,40605.000,36499.000
218790325.000,43403.000,38021.000,40566.000,51323.000
218790325.000,44932.000,44673.000,47229.000,63102.000
218790325.000,45115.000,34110.000,25152.000,14399.000
218790325.000,46728.000,27533.000,27275.000,11140.000
218790325.000,53819.000,38973.000,37183.000,35135.000
218790325.000,60294.000,23947.000,31110.000,29823.000
218790325.000,63110.000,23674.000,31604.000,34941.000
218790326.000,571.000,34621.000,33855.000,34623.000
218790326.000,2248.000,53192.000,28099.000,50626.000
218790326.000,6512.000,19569.000,15194.000,25162.000
218790326.000,16840.000,18887.000,55235.000,7617.000
218790326.000,32647.000,1661.000,64884.000,23163.000
218790326.000,37502.000,18043.000,16759.000,52599.000
218790326.000,40264.000,51005.000,60479.000,35135.000
218790326.000,42111.000,45426.000,47230.000,2943.000
218790326.000,44466.000,951.000,6850.000,20926.000
218790326.000,55422.000,8049.000,52076.000,62582.000
218790327.000,20864.000,48762.000,58988.000,41075.000
218790327.000,27848.000,32712.000,7875.000,28609.000
218790327.000,33171.000,60819.000,2446.000,48526.000
218790327.000,43124.000,7539.000,30561.000,56149.000
